Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-04-24,868.0,884.4,860.5,882.3,864.2,18201632,15902435367.85,970.0,618.25,873.68,6353757,34.91,EQ
2023-04-25,885.0,895.8,874.4,878.35,882.3,36394389,32289273339.6,970.0,618.25,887.2,12015907,33.02,EQ
2023-04-26,877.4,889.45,875.2,887.65,878.35,19468723,17177083781.2,970.0,618.25,882.29,5188557,26.65,EQ
2023-04-27,888.0,890.0,877.5,881.4,887.65,15992383,14111354670.75,970.0,618.25,882.38,4424832,27.67,EQ
2023-04-28,885.1,890.05,853.65,860.0,881.4,23004117,19805082924.8,970.0,618.25,860.94,10524858,45.75,EQ
2023-05-02,870.0,876.4,864.25,870.65,860.0,12947953,11286116515.35,970.0,618.25,871.65,6132441,47.36,EQ
2023-05-03,863.85,866.85,854.05,859.85,870.65,15103015,12977445017.4,970.0,618.25,859.26,7825838,51.82,EQ
2023-05-04,860.0,867.15,857.5,865.95,859.85,9756391,8406700680.1,970.0,618.25,861.66,3898598,39.96,EQ
2023-05-05,867.15,885.0,862.75,865.3,865.95,14343308,12538877195.7,970.0,618.25,874.2,5555246,38.73,EQ
2023-05-08,865.3,881.4,865.3,878.45,865.3,7007882,6151112520.7,970.0,618.25,877.74,2846654,40.62,EQ
2023-05-09,882.2,890.2,880.0,888.25,878.45,12117151,10745483967.45,970.0,618.25,886.8,5753707,47.48,EQ
2023-05-10,892.0,892.5,877.55,889.9,888.25,11893027,10553051459.1,970.0,618.25,887.33,4748961,39.93,EQ
2023-05-11,891.0,900.0,889.0,895.95,889.9,13816121,12368619503.95,970.0,618.25,895.23,4677109,33.85,EQ
2023-05-12,895.2,913.6,894.0,910.65,895.95,10533272,9536670795.0,970.0,618.25,905.39,4444426,42.19,EQ
2023-05-15,910.65,919.5,909.15,915.8,910.65,7339579,6723179195.5,970.0,618.25,916.02,2813470,38.33,EQ
2023-05-16,916.2,922.5,912.0,917.8,915.8,12567615,11542124160.15,970.0,618.25,918.4,4371934,34.79,EQ
2023-05-17,917.7,918.9,911.25,914.8,917.8,10248327,9384850303.7,970.0,618.25,915.74,3184669,31.08,EQ
2023-05-18,920.0,929.5,912.6,914.7,914.8,13614127,12552328653.7,970.0,618.25,922.01,4984197,36.61,EQ
2023-05-19,920.9,927.0,908.95,924.05,914.7,8393002,7695879382.05,970.0,618.25,916.94,2631073,31.35,EQ
2023-05-22,923.0,927.75,914.4,917.55,924.05,9383158,8624941377.95,970.0,618.25,919.19,3495424,37.25,EQ
2023-05-23,917.55,922.5,912.4,916.15,917.55,8273445,7596397802.65,970.0,618.25,918.17,2703644,32.68,EQ
2023-05-24,911.15,920.85,910.2,917.7,916.15,6248545,5722097401.05,970.0,618.25,915.75,1770878,28.34,EQ
2023-05-25,916.7,923.55,912.45,921.05,917.7,8149350,7472119111.25,970.0,618.25,916.9,3100831,38.05,EQ
2023-05-26,918.0,927.9,915.0,926.95,921.05,4908462,4528020852.45,970.0,618.25,922.49,1565290,31.89,EQ
2023-05-29,931.0,937.7,928.05,929.8,926.95,7133871,6657825588.4,970.0,618.25,933.27,2414101,33.84,EQ
2023-05-30,930.8,939.7,928.05,937.45,929.8,7804403,7282994937.6,970.0,618.25,933.19,3179529,40.74,EQ
2023-05-31,937.35,939.9,910.2,914.85,937.45,34757004,31866286587.55,970.0,618.25,916.83,25329630,72.88,EQ
2023-06-01,922.0,930.95,916.05,919.7,914.85,11817533,10918348216.7,970.0,618.25,923.91,4366409,36.95,EQ
2023-06-02,922.65,930.5,920.25,926.1,919.7,11616991,10748318700.85,970.0,618.25,925.22,6926362,59.62,EQ
2023-06-05,927.6,953.9,927.6,950.85,926.1,14520005,13760127782.3,970.0,618.25,947.67,7724459,53.2,EQ
2023-06-06,951.1,970.75,951.1,968.2,950.85,14457988,13927667088.75,970.75,618.25,963.32,8863567,61.31,EQ
2023-06-07,972.95,981.25,968.1,976.75,968.2,15795824,15427253807.75,981.25,618.25,976.67,10182461,64.46,EQ
2023-06-08,973.05,974.85,959.9,962.1,976.75,10209982,9871364694.45,981.25,618.25,966.83,3450288,33.79,EQ
2023-06-09,967.0,981.7,963.3,974.75,962.1,12947464,12623639248.95,981.7,618.25,974.99,8096616,62.53,EQ
2023-06-12,973.0,977.9,968.6,974.2,974.75,7465375,7275268091.35,981.7,618.25,974.53,4703807,63.01,EQ
2023-06-13,974.3,989.7,974.3,985.85,974.2,15233785,15015135976.55,989.7,618.25,985.65,10523707,69.08,EQ
2023-06-14,986.0,988.2,976.0,977.7,985.85,8644423,8477633173.15,989.7,618.25,980.71,4897363,56.65,EQ
2023-06-15,988.35,989.0,972.2,977.15,977.7,15978311,15609586954.25,989.7,618.25,976.92,8048461,50.37,EQ
2023-06-16,982.8,985.45,977.2,981.55,977.15,8860900,8692481894.5,989.7,618.25,980.99,5481600,61.86,EQ
2023-06-19,983.85,986.0,961.0,965.65,981.55,11025846,10701929039.25,989.7,618.25,970.62,5116598,46.41,EQ
2023-06-20,965.95,977.0,958.55,974.85,965.65,7596593,7352863737.85,989.7,618.25,967.92,2716345,35.76,EQ
2023-06-21,978.3,978.3,963.15,966.0,974.85,7805855,7553522616.65,989.7,618.25,967.67,4437604,56.85,EQ
2023-06-22,962.2,973.45,958.7,966.6,966.0,10135883,9797672460.1,989.7,618.25,966.63,3401505,33.56,EQ
2023-06-23,960.0,965.5,954.55,958.4,966.6,6188008,5934960356.5,989.7,618.25,959.11,3397260,54.9,EQ
2023-06-26,959.5,963.5,953.1,960.55,958.4,5799528,5558266508.3,989.7,623.5,958.4,3201026,55.19,EQ
2023-06-27,967.0,976.0,960.8,973.25,960.55,6921886,6707737449.0,989.7,623.5,969.06,3487339,50.38,EQ
2023-06-28,979.0,984.0,967.0,978.2,973.25,10010996,9778470650.35,989.7,623.5,976.77,3758077,37.54,EQ
2023-06-30,977.1,989.85,976.0,987.45,978.2,7096350,6978145371.35,989.85,623.5,983.34,4497212,63.37,EQ
2023-07-03,990.0,990.0,978.0,982.1,987.45,5562743,5467950581.95,990.0,640.5,982.96,2194071,39.44,EQ
2023-07-04,982.1,984.85,969.0,970.7,982.1,7396806,7217289620.55,990.0,640.5,975.73,1950320,26.37,EQ
2023-07-05,969.0,975.5,962.1,966.5,970.7,8200047,7939228535.05,990.0,640.5,968.19,2766380,33.74,EQ
2023-07-06,961.0,986.1,961.0,980.95,966.5,10221727,9945020643.8,990.0,640.5,972.93,4264890,41.72,EQ
2023-07-07,976.25,989.45,971.8,976.7,980.95,6236524,6113283495.65,990.0,640.5,980.24,3301888,52.94,EQ
2023-07-10,976.7,986.0,960.4,964.05,976.7,7138850,6940758355.25,990.0,659.1,972.25,3040338,42.59,EQ
2023-07-11,967.9,971.75,950.6,953.2,964.05,10616390,10191977300.8,990.0,659.1,960.02,4820845,45.41,EQ
2023-07-12,956.7,957.55,947.0,950.0,953.2,10141257,9643095655.75,990.0,659.1,950.88,5387558,53.13,EQ
2023-07-13,956.3,966.0,952.15,960.15,950.0,13079930,12562427927.05,990.0,659.1,960.44,4663263,35.65,EQ
2023-07-14,964.45,967.0,947.75,957.05,960.15,5383514,5140256649.95,990.0,659.1,954.81,2740909,50.91,EQ
2023-07-17,960.0,968.9,950.45,964.85,957.05,8472444,8117042419.5,990.0,663.45,958.05,2937561,34.67,EQ
2023-07-18,964.0,979.95,951.3,963.65,964.85,14457717,14002590450.95,990.0,663.45,968.52,3117582,21.56,EQ
2023-07-19,964.0,969.9,956.5,964.3,963.65,7574544,7310770181.0,990.0,663.45,965.18,2008471,26.52,EQ
2023-07-20,963.9,979.9,957.6,977.9,964.3,15329753,14806296049.75,990.0,663.45,965.85,5740359,37.45,EQ
2023-07-21,971.6,985.0,968.0,971.3,977.9,6230317,6074516066.65,990.0,663.45,974.99,1987483,31.9,EQ
2023-07-24,973.45,984.95,968.8,971.5,971.3,9167788,8932282882.45,990.0,702.05,974.31,4149929,45.27,EQ
2023-07-25,977.65,977.65,953.8,962.5,971.5,13448045,12928098519.05,990.0,702.05,961.34,4712682,35.04,EQ
2023-07-26,966.85,980.0,963.3,976.8,962.5,8298226,8051578393.9,990.0,702.05,970.28,3926028,47.31,EQ
2023-07-27,989.35,990.0,955.75,959.9,976.8,17858061,17289862523.5,990.0,702.05,968.18,8050100,45.08,EQ
2023-07-28,959.9,969.75,942.2,949.95,959.9,8504392,8076241538.4,990.0,702.05,949.66,4510245,53.03,EQ
2023-07-31,954.7,958.6,948.3,953.9,949.95,6601991,6295447675.95,990.0,707.7,953.57,3471703,52.59,EQ
2023-08-01,956.0,964.0,952.0,959.9,953.9,8409096,8041811382.0,990.0,707.7,956.32,2853246,33.93,EQ
2023-08-02,951.5,958.9,936.6,945.25,959.9,9324465,8810026038.3,990.0,707.7,944.83,3507617,37.62,EQ
2023-08-03,944.1,946.6,927.15,935.55,945.25,17076611,15980785127.4,990.0,707.7,935.83,5996097,35.11,EQ
2023-08-04,947.0,954.85,934.65,952.25,935.55,12376086,11712264563.3,990.0,707.7,946.36,3762554,30.4,EQ
