Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-02-10,111.0,111.25,108.3,108.8,111.25,60810058,6633301056.7,1386.7,95.0,109.08,31318955,51.5,EQ
2023-02-13,108.8,110.6,108.4,108.75,108.8,56186469,6136999513.3,1386.7,95.0,109.23,21917969,39.01,EQ
2023-02-14,109.55,109.9,108.25,109.25,108.75,31163587,3399153115.15,1386.7,95.0,109.07,10931916,35.08,EQ
2023-02-15,109.0,110.6,108.8,110.3,109.25,35544190,3903313900.75,1386.7,95.0,109.82,12276457,34.54,EQ
2023-02-16,111.0,112.2,110.65,112.0,110.3,30956191,3447951206.65,1386.7,95.0,111.38,13221443,42.71,EQ
2023-02-17,111.55,113.1,111.3,112.25,112.0,34107244,3839275198.65,1386.7,95.0,112.56,10608676,31.1,EQ
2023-02-20,112.3,112.7,111.05,112.35,112.25,19896764,2231699003.55,1386.7,95.0,112.16,5342643,26.85,EQ
2023-02-21,112.9,114.2,112.75,113.15,112.35,29830864,3387474094.25,1386.7,95.0,113.56,9450087,31.68,EQ
2023-02-22,113.25,113.7,110.65,111.15,113.15,24391211,2728186737.25,1386.7,95.0,111.85,8183288,33.55,EQ
2023-02-23,111.55,113.65,111.35,112.05,111.15,30845778,3464472213.65,1386.7,95.0,112.32,9581338,31.06,EQ
2023-02-24,112.5,112.9,109.55,109.75,112.05,34326940,3792036662.95,1386.7,95.0,110.47,11611926,33.83,EQ
2023-02-27,109.8,110.05,105.15,106.1,109.75,56217189,5996571618.55,1386.7,95.0,106.67,22907853,40.75,EQ
2023-02-28,106.85,107.05,103.55,103.95,106.1,76540448,8012243048.1,1386.7,95.0,104.68,43711078,57.11,EQ
2023-03-01,104.7,107.1,104.5,105.5,103.95,76175319,8041859455.85,1386.7,95.0,105.57,41676332,54.71,EQ
2023-03-02,106.05,106.9,104.35,104.65,105.5,55276248,5811826485.25,1386.7,95.0,105.14,26703232,48.31,EQ
2023-03-03,106.0,107.45,105.0,107.0,104.65,117175295,12410956853.75,1386.7,95.0,105.92,77547013,66.18,EQ
2023-03-06,107.5,107.6,105.0,105.65,107.0,106868143,11331946650.0,1386.7,95.0,106.04,58007016,54.28,EQ
2023-03-08,105.3,106.9,104.0,106.5,105.65,43939583,4661890631.85,1386.7,95.0,106.1,15756770,35.86,EQ
2023-03-09,107.85,108.95,107.5,108.2,106.5,51967449,5633985537.85,1386.7,95.0,108.41,22311886,42.93,EQ
2023-03-10,107.0,108.35,106.6,108.1,108.2,47699832,5138944228.45,1386.7,95.0,107.74,20536679,43.05,EQ
2023-03-13,108.25,109.0,106.35,106.8,108.1,34552596,3720063116.85,1386.7,95.0,107.66,14300754,41.39,EQ
2023-03-14,107.0,108.55,106.2,106.4,106.8,48584984,5217199866.9,1386.7,95.0,107.38,19291939,39.71,EQ
2023-03-15,107.5,109.15,107.4,108.65,106.4,38930902,4225315557.85,1386.7,95.0,108.53,13350894,34.29,EQ
