Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-02-27,2134.05,2139.9,2082.1,2113.7,2134.05,1398112,2946679217.05,2297.65,1456.35,2107.61,771584,55.19,EQ
2023-02-28,2115.0,2138.3,2085.0,2109.15,2113.7,2108587,4453785082.85,2297.65,1456.35,2112.21,1276603,60.54,EQ
2023-03-01,2100.0,2130.0,2100.0,2115.3,2109.15,1389077,2939507302.45,2297.65,1456.35,2116.16,846118,60.91,EQ
2023-03-02,2129.95,2149.0,2107.55,2121.6,2115.3,1727640,3669203061.9,2297.65,1456.35,2123.82,868979,50.3,EQ
2023-03-03,2140.0,2159.9,2132.25,2152.05,2121.6,1821066,3912441073.45,2297.65,1456.35,2148.43,1207557,66.31,EQ
2023-03-06,2158.25,2184.85,2139.8,2141.15,2152.05,1821012,3927395880.1,2297.65,1456.35,2156.71,1235805,67.86,EQ
2023-03-08,2152.0,2189.6,2140.6,2170.8,2141.15,2965342,6421066011.75,2297.65,1456.35,2165.37,1680250,56.66,EQ
2023-03-09,2174.95,2199.0,2171.5,2193.2,2170.8,1873933,4100242263.65,2297.65,1456.35,2188.04,1278862,68.24,EQ
2023-03-10,2171.5,2182.0,2133.0,2157.85,2193.2,1900535,4094513559.4,2297.65,1456.35,2154.4,1215518,63.96,EQ
2023-03-13,2164.05,2178.95,2107.0,2133.85,2157.85,2334468,5005016642.1,2297.65,1456.35,2143.96,1600867,68.58,EQ
2023-03-14,2144.35,2171.0,2134.4,2144.2,2133.85,2871343,6181643761.8,2297.65,1456.35,2152.88,1757139,61.2,EQ
2023-03-15,2164.2,2212.45,2160.0,2176.65,2144.2,3044201,6660353576.2,2297.65,1456.35,2187.88,1644137,54.01,EQ
2023-03-16,2184.9,2187.0,2132.0,2173.6,2176.65,2946792,6372960405.6,2297.65,1456.35,2162.68,1969265,66.83,EQ
2023-03-17,2186.7,2228.9,2186.7,2195.75,2173.6,3286473,7247624234.9,2297.65,1456.35,2205.29,2016287,61.35,EQ
2023-03-20,2191.1,2205.0,2152.0,2177.55,2195.75,1996773,4339360704.5,2297.65,1456.35,2173.19,1090653,54.62,EQ
2023-03-21,2182.7,2227.0,2182.0,2208.45,2177.55,3178680,7022570676.7,2297.65,1456.35,2209.27,1977001,62.2,EQ
2023-03-22,2219.5,2246.25,2207.9,2213.95,2208.45,1956033,4357807809.6,2297.65,1456.35,2227.88,1047883,53.57,EQ
2023-03-23,2214.0,2242.0,2200.55,2206.65,2213.95,2455799,5468206648.4,2297.65,1456.35,2226.65,1558940,63.48,EQ
2023-03-24,2206.0,2219.35,2153.05,2166.15,2206.65,1449544,3168670804.7,2297.65,1456.35,2185.98,738114,50.92,EQ
2023-03-27,2175.05,2190.0,2150.0,2154.0,2166.15,1540581,3341359938.05,2297.65,1456.35,2168.9,938890,60.94,EQ
2023-03-28,2167.75,2169.8,2122.45,2133.6,2154.0,1627243,3475008155.0,2297.65,1456.35,2135.52,1043922,64.15,EQ
2023-03-29,2137.65,2159.3,2121.0,2147.45,2133.6,2372385,5077637507.8,2297.65,1456.35,2140.31,1489514,62.79,EQ
2023-03-31,2156.5,2176.95,2150.55,2164.2,2147.45,1489542,3222785339.45,2297.65,1456.35,2163.61,907452,60.92,EQ
2023-04-03,2180.0,2183.5,2155.0,2170.15,2164.2,1231654,2673282675.3,2297.65,1456.35,2170.48,774566,62.89,EQ
2023-04-05,2170.0,2262.5,2165.0,2257.75,2170.15,2763363,6170736018.9,2297.65,1456.35,2233.05,1396896,50.55,EQ
2023-04-06,2257.75,2291.65,2254.45,2274.25,2257.75,2389899,5436612593.2,2297.65,1456.35,2274.83,1262673,52.83,EQ
2023-04-10,2284.9,2319.9,2278.05,2309.7,2274.25,1955914,4512200198.15,2319.9,1456.35,2306.95,1067643,54.59,EQ
2023-04-11,2320.0,2330.0,2287.3,2301.5,2309.7,1342440,3091444178.5,2330.0,1456.35,2302.85,755288,56.26,EQ
2023-04-12,2304.0,2312.7,2281.95,2288.5,2301.5,1165839,2671527010.45,2330.0,1456.35,2291.51,714170,61.26,EQ
2023-04-13,2294.8,2295.0,2242.45,2258.75,2288.5,1956668,4418131174.25,2330.0,1456.35,2257.99,1386657,70.87,EQ
2023-04-17,2258.75,2273.8,2201.15,2214.0,2258.75,4125850,9149653322.5,2330.0,1456.35,2217.64,3195858,77.46,EQ
2023-04-18,2220.0,2230.0,2188.0,2216.6,2214.0,2848601,6290219457.25,2330.0,1456.35,2208.18,2033457,71.38,EQ
2023-04-19,2208.1,2235.0,2208.1,2219.6,2216.6,1970015,4381923167.65,2330.0,1456.35,2224.31,1380480,70.07,EQ
2023-04-20,2225.0,2251.45,2222.25,2232.75,2219.6,1898996,4244231154.35,2330.0,1456.35,2234.99,1277612,67.28,EQ
2023-04-21,2240.15,2243.0,2202.0,2215.2,2232.75,1009316,2234791968.95,2330.0,1456.35,2214.16,624479,61.87,EQ
2023-04-24,2220.0,2232.7,2186.55,2228.9,2215.2,1239073,2738563468.15,2330.0,1456.35,2210.17,670747,54.13,EQ
2023-04-25,2231.05,2254.0,2218.1,2247.95,2228.9,1350118,3026249576.45,2330.0,1456.35,2241.47,666945,49.4,EQ
2023-04-26,2247.85,2287.3,2244.05,2276.15,2247.95,1894812,4304048330.15,2330.0,1456.35,2271.49,1174764,62.0,EQ
2023-04-27,2275.75,2310.0,2267.1,2305.6,2276.15,1252989,2875179639.6,2330.0,1456.35,2294.66,697654,55.68,EQ
2023-04-28,2312.3,2369.0,2312.3,2364.4,2305.6,2884961,6769472231.4,2369.0,1456.35,2346.47,1799875,62.39,EQ
2023-05-02,2373.2,2416.35,2373.2,2384.45,2364.4,1840153,4403931558.4,2416.35,1456.35,2393.24,1009151,54.84,EQ
2023-05-03,2384.1,2390.0,2348.5,2356.3,2384.45,998235,2358370082.2,2416.35,1456.35,2362.54,501868,50.28,EQ
2023-05-04,2361.8,2381.65,2342.85,2356.9,2356.3,1230912,2902234986.2,2416.35,1456.35,2357.79,710769,57.74,EQ
2023-05-05,2357.0,2406.95,2357.0,2377.5,2356.9,2425866,5795571367.25,2416.35,1456.35,2389.07,1351161,55.7,EQ
2023-05-08,2377.45,2385.0,2354.05,2365.4,2377.5,1583576,3751236289.35,2416.35,1456.35,2368.84,1031293,65.12,EQ
2023-05-09,2367.65,2401.9,2367.65,2374.35,2365.4,1417301,3374208041.2,2416.35,1456.35,2380.73,789444,55.7,EQ
2023-05-10,2387.0,2388.95,2350.0,2364.45,2374.35,1675409,3958730205.45,2416.35,1456.35,2362.84,1006405,60.07,EQ
2023-05-11,2300.0,2314.05,2237.35,2242.15,2364.45,9470848,21362395284.8,2416.35,1456.35,2255.59,6449975,68.1,EQ
2023-05-12,2222.65,2235.0,2197.35,2221.1,2242.15,5367292,11896941825.55,2416.35,1456.35,2216.56,3740432,69.69,EQ
2023-05-15,2220.9,2260.0,2215.0,2246.85,2221.1,2662740,5979133304.65,2416.35,1456.35,2245.48,1613816,60.61,EQ
